Plant Code,State,County,Generator ID,Technology,Prime Mover,Nameplate Capacity (MW),Status,Operating Year,Planned Retirement Year,Energy Source,Fuel Category
602.0,MD,Anne Arundel,1,Conventional Steam Coal,ST,685.1,OP,1984.0,2025,BIT,Coal
602.0,MD,Anne Arundel,2,Conventional Steam Coal,ST,685.1,OP,1991.0,2025,BIT,Coal
607.0,WA,Skagit,1,Natural Gas Fired Combustion Turbine,GT,129.1,SB,1984.0, ,NG,Gas
607.0,WA,Skagit,2,Natural Gas Fired Combustion Turbine,GT,129.1,SB,1984.0, ,NG,Gas
607.0,WA,Skagit,3,Natural Gas Fired Combustion Turbine,GT,58.9,SB,2001.0, ,NG,Gas
607.0,WA,Skagit,4,Natural Gas Fired Combustion Turbine,GT,58.9,SB,2001.0, ,NG,Gas
609.0,FL,Brevard,3A,Natural Gas Fired Combined Cycle,CT,265.0,OP,2013.0, ,NG,Gas
609.0,FL,Brevard,3B,Natural Gas Fired Combined Cycle,CT,265.0,OP,2013.0, ,NG,Gas
609.0,FL,Brevard,3C,Natural Gas Fired Combined Cycle,CT,265.0,OP,2013.0, ,NG,Gas
609.0,FL,Brevard,3ST,Natural Gas Fired Combined Cycle,CA,500.0,OP,2013.0, ,NG,Gas
612.0,FL,Lee,2A,Natural Gas Fired Combined Cycle,CT,188.2,OP,2000.0, ,NG,Gas
612.0,FL,Lee,2B,Natural Gas Fired Combined Cycle,CT,188.2,OP,2000.0, ,NG,Gas
612.0,FL,Lee,2C,Natural Gas Fired Combined Cycle,CT,188.2,OP,2000.0, ,NG,Gas
612.0,FL,Lee,2D,Natural Gas Fired Combined Cycle,CT,188.2,OP,2001.0, ,NG,Gas
612.0,FL,Lee,2E,Natural Gas Fired Combined Cycle,CT,188.2,OP,2001.0, ,NG,Gas
612.0,FL,Lee,2F,Natural Gas Fired Combined Cycle,CT,188.2,OP,2001.0, ,NG,Gas
612.0,FL,Lee,9,Petroleum Liquids,GT,62.0,OP,1974.0, ,DFO,Oil
612.0,FL,Lee,CT1,Natural Gas Fired Combustion Turbine,GT,188.2,OP,2003.0, ,NG,Gas
612.0,FL,Lee,CT2,Natural Gas Fired Combustion Turbine,GT,188.2,OP,2003.0, ,NG,Gas
612.0,FL,Lee,GT1,Petroleum Liquids,GT,62.0,OP,1974.0, ,DFO,Oil
612.0,FL,Lee,PFM3C,Natural Gas Fired Combustion Turbine,GT,229.5,OP,2016.0, ,NG,Gas
612.0,FL,Lee,PFM3D,Natural Gas Fired Combustion Turbine,GT,229.5,OP,2016.0, ,NG,Gas
612.0,FL,Lee,ST1,Natural Gas Fired Combined Cycle,CA,156.2,OP,1958.0, ,NG,Gas
612.0,FL,Lee,ST2,Natural Gas Fired Combined Cycle,CA,436.1,OP,1969.0, ,NG,Gas
613.0,FL,Broward,3,Natural Gas Fired Combustion Turbine,GT,34.2,OP,1970.0, ,NG,Gas
613.0,FL,Broward,5,Natural Gas Fired Combustion Turbine,GT,34.2,OP,1970.0, ,NG,Gas
613.0,FL,Broward,6A,Natural Gas Fired Combustion Turbine,GT,229.5,OP,2016.0, ,NG,Gas
613.0,FL,Broward,6B,Natural Gas Fired Combustion Turbine,GT,229.5,OP,2016.0, ,NG,Gas
613.0,FL,Broward,6C,Natural Gas Fired Combustion Turbine,GT,229.5,OP,2016.0, ,NG,Gas
613.0,FL,Broward,6D,Natural Gas Fired Combustion Turbine,GT,229.5,OP,2016.0, ,NG,Gas
613.0,FL,Broward,6E,Natural Gas Fired Combustion Turbine,GT,229.5,OP,2016.0, ,NG,Gas
617.0,FL,Broward,5A,Natural Gas Fired Combined Cycle,CT,296.0,OP,2016.0, ,NG,Gas
617.0,FL,Broward,5B,Natural Gas Fired Combined Cycle,CT,296.0,OP,2016.0, ,NG,Gas
617.0,FL,Broward,5C,Natural Gas Fired Combined Cycle,CT,296.0,OP,2016.0, ,NG,Gas
617.0,FL,Broward,5ST,Natural Gas Fired Combined Cycle,CA,464.0,OP,2016.0, ,NG,Gas
619.0,FL,Palm Beach,5A,Natural Gas Fired Combined Cycle,CT,265.0,OP,2014.0, ,NG,Gas
619.0,FL,Palm Beach,5B,Natural Gas Fired Combined Cycle,CT,265.0,OP,2014.0, ,NG,Gas
619.0,FL,Palm Beach,5C,Natural Gas Fired Combined Cycle,CT,265.0,OP,2014.0, ,NG,Gas
619.0,FL,Palm Beach,5ST,Natural Gas Fired Combined Cycle,CA,500.0,OP,2014.0, ,NG,Gas
620.0,FL,Volusia,4,Natural Gas Fired Combined Cycle,CA,436.1,OP,1969.0, ,NG,Gas
620.0,FL,Volusia,4A,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
620.0,FL,Volusia,4B,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
620.0,FL,Volusia,4C,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
620.0,FL,Volusia,4D,Natural Gas Fired Combined Cycle,CT,188.2,OP,2003.0, ,NG,Gas
620.0,FL,Volusia,5,Natural Gas Fired Combined Cycle,CA,436.1,OP,1974.0, ,NG,Gas
620.0,FL,Volusia,5A,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
620.0,FL,Volusia,5B,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
620.0,FL,Volusia,5C,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
620.0,FL,Volusia,5D,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
621.0,FL,Miami Dade,5CA,Natural Gas Fired Combined Cycle,CA,472.0,OP,2007.0, ,NG,Gas
621.0,FL,Miami Dade,5CTA,Natural Gas Fired Combined Cycle,CT,188.0,OP,2007.0, ,NG,Gas
621.0,FL,Miami Dade,5CTB,Natural Gas Fired Combined Cycle,CT,188.0,OP,2007.0, ,NG,Gas
621.0,FL,Miami Dade,5CTC,Natural Gas Fired Combined Cycle,CT,188.0,OP,2007.0, ,NG,Gas
621.0,FL,Miami Dade,5CTD,Natural Gas Fired Combined Cycle,CT,188.0,OP,2007.0, ,NG,Gas
628.0,FL,Citrus,1GTA,Natural Gas Fired Combined Cycle,CT,310.3,OP,2018.0, ,NG,Gas
628.0,FL,Citrus,1GTB,Natural Gas Fired Combined Cycle,CT,310.3,OP,2018.0, ,NG,Gas
628.0,FL,Citrus,2GTA,Natural Gas Fired Combined Cycle,CT,310.3,OP,2018.0, ,NG,Gas
628.0,FL,Citrus,2GTB,Natural Gas Fired Combined Cycle,CT,310.3,OP,2018.0, ,NG,Gas
628.0,FL,Citrus,5,Conventional Steam Coal,ST,739.2,OP,1984.0, ,BIT,Coal
628.0,FL,Citrus,CC1ST,Natural Gas Fired Combined Cycle,CA,364.7,OP,2018.0, ,NG,Gas
628.0,FL,Citrus,CC2ST,Natural Gas Fired Combined Cycle,CA,364.7,OP,2018.0, ,NG,Gas
628.0,FL,Citrus,ST4,Conventional Steam Coal,ST,739.2,OP,1982.0, ,BIT,Coal
634.0,FL,Pinellas,4AGT,Natural Gas Fired Combined Cycle,CT,208.2,OP,2009.0, ,NG,Gas
634.0,FL,Pinellas,4BGT,Natural Gas Fired Combined Cycle,CT,208.2,OP,2009.0, ,NG,Gas
634.0,FL,Pinellas,4CGT,Natural Gas Fired Combined Cycle,CT,208.2,OP,2009.0, ,NG,Gas
634.0,FL,Pinellas,4DGT,Natural Gas Fired Combined Cycle,CT,208.2,OP,2009.0, ,NG,Gas
634.0,FL,Pinellas,4ST,Natural Gas Fired Combined Cycle,CA,421.2,OP,2009.0, ,NG,Gas
634.0,FL,Pinellas,P1,Petroleum Liquids,GT,55.4,OP,1972.0, ,DFO,Oil
634.0,FL,Pinellas,P2,Natural Gas Fired Combustion Turbine,GT,55.4,OP,1972.0, ,NG,Gas
634.0,FL,Pinellas,P3,Petroleum Liquids,GT,55.4,OP,1972.0, ,DFO,Oil
634.0,FL,Pinellas,P4,Natural Gas Fired Combustion Turbine,GT,55.4,OP,1972.0, ,NG,Gas
641.0,FL,Escambia,4,Natural Gas Steam Turbine,ST,93.7,OP,1959.0, ,NG,Gas
641.0,FL,Escambia,5,Natural Gas Steam Turbine,ST,93.7,OP,1961.0, ,NG,Gas
641.0,FL,Escambia,6,Natural Gas Steam Turbine,ST,369.7,OP,1970.0, ,NG,Gas
641.0,FL,Escambia,7,Natural Gas Steam Turbine,ST,578.0,OP,1973.0, ,NG,Gas
641.0,FL,Escambia,8A,Natural Gas Fired Combustion Turbine,GT,243.1,OP,2021.0, ,NG,Gas
641.0,FL,Escambia,8B,Natural Gas Fired Combustion Turbine,GT,243.1,OP,2021.0, ,NG,Gas
641.0,FL,Escambia,8C,Natural Gas Fired Combustion Turbine,GT,243.1,OP,2021.0, ,NG,Gas
641.0,FL,Escambia,8D,Natural Gas Fired Combustion Turbine,GT,243.1,OP,2021.0, ,NG,Gas
643.0,FL,Bay,3A,Natural Gas Fired Combined Cycle,CT,203.2,OP,2002.0, ,NG,Gas
643.0,FL,Bay,3B,Natural Gas Fired Combined Cycle,CT,203.2,OP,2002.0, ,NG,Gas
643.0,FL,Bay,3S,Natural Gas Fired Combined Cycle,CA,213.3,OP,2002.0, ,NG,Gas
643.0,FL,Bay,CT1,Petroleum Liquids,GT,41.8,OP,1971.0, ,DFO,Oil
645.0,FL,Hillsborough,GT4,Natural Gas Fired Combustion Turbine,GT,69.9,OP,2009.0, ,NG,Gas
645.0,FL,Hillsborough,GT5,Natural Gas Fired Combined Cycle,CT,397.8,OP,2021.0, ,NG,Gas
645.0,FL,Hillsborough,GT6,Natural Gas Fired Combined Cycle,CT,397.8,OP,2021.0, ,NG,Gas
645.0,FL,Hillsborough,ST1,Natural Gas Fired Combined Cycle,CA,445.5,OP,1970.0, ,NG,Gas
645.0,FL,Hillsborough,ST4,Conventional Steam Coal,ST,486.0,OP,1985.0, ,BIT,Coal
663.0,FL,Alachua,1,Natural Gas Steam Turbine,ST,75.0,OP,1972.0,2027,NG,Gas
663.0,FL,Alachua,2,Natural Gas Steam Turbine,ST,250.7,OP,1981.0,2031,NG,Gas
663.0,FL,Alachua,GT1,Natural Gas Fired Combustion Turbine,GT,24.6,SB,1976.0,2026,NG,Gas
663.0,FL,Alachua,GT2,Natural Gas Fired Combustion Turbine,GT,24.6,SB,1976.0,2026,NG,Gas
663.0,FL,Alachua,GT3,Natural Gas Fired Combustion Turbine,GT,96.1,OP,1996.0, ,NG,Gas
664.0,FL,Alachua,8.2,Natural Gas Fired Combined Cycle,CA,45.5,OP,2021.0, ,NG,Gas
664.0,FL,Alachua,CT04,Natural Gas Fired Combined Cycle,CT,96.1,OP,2001.0, ,NG,Gas
666.0,FL,Duval,GT37,Natural Gas Fired Combustion Turbine,GT,185.0,OP,2000.0, ,NG,Gas
666.0,FL,Duval,GT38,Natural Gas Fired Combustion Turbine,GT,185.0,OP,2009.0, ,NG,Gas
667.0,FL,Duval,1,Conventional Steam Coal,ST,297.5,OP,1966.0, ,BIT,Coal
667.0,FL,Duval,2,Conventional Steam Coal,ST,297.5,OP,1972.0, ,BIT,Coal
667.0,FL,Duval,4,Petroleum Liquids,GT,62.1,OP,1975.0, ,DFO,Oil
667.0,FL,Duval,5,Petroleum Liquids,GT,62.1,OP,1974.0, ,DFO,Oil
667.0,FL,Duval,6,Petroleum Liquids,GT,62.1,OP,1974.0, ,DFO,Oil
667.0,FL,Duval,GT3,Petroleum Liquids,GT,62.1,OP,1975.0, ,DFO,Oil
667.0,FL,Duval,ST3,Natural Gas Steam Turbine,ST,563.7,OP,1977.0, ,NG,Gas
673.0,FL,Palm Beach,GT1,Petroleum Liquids,GT,30.8,OP,1976.0, ,DFO,Oil
673.0,FL,Palm Beach,GT2,Natural Gas Fired Combined Cycle,CT,21.4,OP,1978.0, ,NG,Gas
673.0,FL,Palm Beach,MU1,Petroleum Liquids,IC,2.0,SB,1965.0, ,DFO,Oil
673.0,FL,Palm Beach,MU2,Petroleum Liquids,IC,2.0,SB,1965.0, ,DFO,Oil
673.0,FL,Palm Beach,MU3,Petroleum Liquids,IC,2.0,OP,1965.0, ,DFO,Oil
673.0,FL,Palm Beach,MU4,Petroleum Liquids,IC,2.0,SB,1965.0, ,DFO,Oil
673.0,FL,Palm Beach,MU5,Petroleum Liquids,IC,2.0,SB,1965.0, ,DFO,Oil
673.0,FL,Palm Beach,S3,Natural Gas Steam Turbine,ST,26.5,OP,1967.0, ,NG,Gas
673.0,FL,Palm Beach,S5,Natural Gas Fired Combined Cycle,CA,10.0,OP,1978.0, ,NG,Gas
675.0,FL,Polk,2,Natural Gas Fired Combustion Turbine,GT,11.2,OS,1962.0, ,NG,Gas
675.0,FL,Polk,3,Natural Gas Fired Combustion Turbine,GT,11.2,OS,1962.0, ,NG,Gas
675.0,FL,Polk,5,Natural Gas Fired Combined Cycle,CA,25.0,OP,1956.0, ,NG,Gas
675.0,FL,Polk,8,Natural Gas Fired Combined Cycle,CT,86.2,OP,1992.0, ,NG,Gas
676.0,FL,Polk,5CT,Natural Gas Fired Combined Cycle,CT,249.0,OP,2001.0, ,NG,Gas
676.0,FL,Polk,5ST,Natural Gas Fired Combined Cycle,CA,135.0,OP,2002.0, ,NG,Gas
676.0,FL,Polk,GT1,Natural Gas Fired Combustion Turbine,GT,26.6,OP,1973.0, ,NG,Gas
676.0,FL,Polk,GT2,Natural Gas Fired Combustion Turbine,GT,130.0,OP,2020.0, ,NG,Gas
676.0,FL,Polk,IC1,Petroleum Liquids,IC,2.5,OP,1970.0, ,DFO,Oil
676.0,FL,Polk,IC2,Petroleum Liquids,IC,2.5,OP,1970.0, ,DFO,Oil
683.0,FL,Brevard,A,Natural Gas Fired Combustion Turbine,GT,41.4,OP,1989.0, ,NG,Gas
683.0,FL,Brevard,B,Natural Gas Fired Combustion Turbine,GT,41.4,OP,1989.0, ,NG,Gas
683.0,FL,Brevard,C,Natural Gas Fired Combustion Turbine,GT,130.0,OP,1992.0, ,NG,Gas
683.0,FL,Brevard,D,Natural Gas Fired Combustion Turbine,GT,130.0,OP,1992.0, ,NG,Gas
688.0,FL,Leon,2,Natural Gas Fired Combined Cycle,CA,259.2,OP,1977.0, ,NG,Gas
688.0,FL,Leon,CT 2A,Natural Gas Fired Combined Cycle,CT,198.9,OP,2008.0, ,NG,Gas
688.0,FL,Leon,GT3,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2005.0, ,NG,Gas
688.0,FL,Leon,GT4,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2005.0, ,NG,Gas
688.0,FL,Leon,IC1,Natural Gas Internal Combustion Engine,IC,18.8,OP,2019.0, ,NG,Gas
688.0,FL,Leon,IC2,Natural Gas Internal Combustion Engine,IC,18.8,OP,2019.0, ,NG,Gas
688.0,FL,Leon,IC3,Natural Gas Internal Combustion Engine,IC,18.8,OP,2019.0, ,NG,Gas
688.0,FL,Leon,IC4,Natural Gas Internal Combustion Engine,IC,18.8,OP,2019.0, ,NG,Gas
688.0,FL,Leon,IC5,Natural Gas Internal Combustion Engine,IC,18.8,OP,2020.0, ,NG,Gas
689.0,FL,Wakulla,8,Natural Gas Fired Combined Cycle,CT,180.0,OP,2000.0, ,NG,Gas
689.0,FL,Wakulla,9,Natural Gas Fired Combined Cycle,CA,90.1,OP,2000.0, ,NG,Gas
703.0,GA,Bartow,1,Conventional Steam Coal,ST,805.8,OP,1971.0, ,BIT,Coal
703.0,GA,Bartow,2,Conventional Steam Coal,ST,788.8,OP,1972.0, ,BIT,Coal
703.0,GA,Bartow,3,Conventional Steam Coal,ST,952.0,OP,1974.0, ,BIT,Coal
703.0,GA,Bartow,4,Conventional Steam Coal,ST,952.0,OP,1975.0, ,BIT,Coal
710.0,GA,Cobb,3A,Petroleum Liquids,GT,41.8,OP,1971.0, ,DFO,Oil
710.0,GA,Cobb,3B,Petroleum Liquids,GT,41.8,OP,1971.0, ,DFO,Oil
710.0,GA,Cobb,4,Natural Gas Fired Combined Cycle,CA,369.0,OP,2011.0, ,NG,Gas
710.0,GA,Cobb,5,Natural Gas Fired Combined Cycle,CA,369.0,OP,2012.0, ,NG,Gas
710.0,GA,Cobb,5ACT,Natural Gas Fired Combined Cycle,CT,276.3,OP,2012.0, ,NG,Gas
710.0,GA,Cobb,5BCT,Natural Gas Fired Combined Cycle,CT,276.3,OP,2012.0, ,NG,Gas
710.0,GA,Cobb,6,Natural Gas Fired Combined Cycle,CA,369.0,OP,2012.0, ,NG,Gas
710.0,GA,Cobb,6ACT,Natural Gas Fired Combined Cycle,CT,276.3,OP,2012.0, ,NG,Gas
710.0,GA,Cobb,6BCT,Natural Gas Fired Combined Cycle,CT,276.3,OP,2012.0, ,NG,Gas
710.0,GA,Cobb,CT4A,Natural Gas Fired Combined Cycle,CT,276.3,OP,2011.0, ,NG,Gas
710.0,GA,Cobb,CT4B,Natural Gas Fired Combined Cycle,CT,276.3,OP,2011.0, ,NG,Gas
728.0,GA,Coweta,6,Natural Gas Steam Turbine,ST,403.7,OP,1974.0, ,NG,Gas
728.0,GA,Coweta,7,Natural Gas Steam Turbine,ST,403.7,OP,1974.0, ,NG,Gas
876.0,IL,Christian,1,Conventional Steam Coal,ST,659.5,OP,1967.0,2027,SUB,Coal
876.0,IL,Christian,2,Conventional Steam Coal,ST,659.5,OP,1968.0,2027,SUB,Coal
879.0,IL,Tazewell,5,Conventional Steam Coal,ST,892.8,OP,1972.0, ,SUB,Coal
879.0,IL,Tazewell,6,Conventional Steam Coal,ST,892.8,OP,1975.0, ,SUB,Coal
889.0,IL,Randolph,1,Conventional Steam Coal,ST,625.1,OP,1970.0,2025,SUB,Coal
889.0,IL,Randolph,2,Conventional Steam Coal,ST,634.5,OP,1973.0,2025,SUB,Coal
913.0,IL,Madison,GT2,Natural Gas Fired Combustion Turbine,GT,61.0,OP,2002.0, ,NG,Gas
913.0,IL,Madison,GT3,Natural Gas Fired Combustion Turbine,GT,200.0,OP,2005.0, ,NG,Gas
913.0,IL,Madison,GT4,Natural Gas Fired Combustion Turbine,GT,200.0,OP,2005.0, ,NG,Gas
913.0,IL,Madison,GT5,Natural Gas Fired Combustion Turbine,GT,125.0,OP,2005.0, ,NG,Gas
963.0,IL,Sangamon,3,Conventional Steam Coal,ST,207.3,OS,1978.0,2024,BIT,Coal
963.0,IL,Sangamon,4,Conventional Steam Coal,ST,230.1,OP,2009.0, ,BIT,Coal
976.0,IL,Williamson,1,Conventional Steam Coal,ST,33.0,OP,1963.0, ,BIT,Coal
976.0,IL,Williamson,2,Conventional Steam Coal,ST,33.0,OP,1963.0, ,BIT,Coal
976.0,IL,Williamson,3,Conventional Steam Coal,ST,33.0,OP,1963.0, ,BIT,Coal
976.0,IL,Williamson,5,Natural Gas Fired Combustion Turbine,GT,75.0,SB,2003.0, ,NG,Gas
976.0,IL,Williamson,6,Natural Gas Fired Combustion Turbine,GT,75.0,SB,2003.0, ,NG,Gas
983.0,IN,Jefferson,1,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
983.0,IN,Jefferson,2,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
983.0,IN,Jefferson,3,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
983.0,IN,Jefferson,4,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
983.0,IN,Jefferson,5,Conventional Steam Coal,ST,217.3,OP,1955.0, ,BIT,Coal
983.0,IN,Jefferson,6,Conventional Steam Coal,ST,217.3,OP,1956.0, ,BIT,Coal
990.0,IN,Marion,5,Natural Gas Steam Turbine,ST,100.0,OP,1958.0, ,NG,Gas
990.0,IN,Marion,6,Natural Gas Steam Turbine,ST,100.0,OP,1961.0, ,NG,Gas
990.0,IN,Marion,7,Natural Gas Steam Turbine,ST,463.0,OP,1973.0, ,NG,Gas
990.0,IN,Marion,GT1,Petroleum Liquids,GT,26.0,OP,1973.0, ,DFO,Oil
990.0,IN,Marion,GT2,Petroleum Liquids,GT,26.0,OP,1973.0, ,DFO,Oil
990.0,IN,Marion,GT4,Natural Gas Fired Combustion Turbine,GT,83.0,OP,1994.0, ,NG,Gas
990.0,IN,Marion,GT5,Natural Gas Fired Combustion Turbine,GT,83.0,OP,1995.0, ,NG,Gas
990.0,IN,Marion,GT6,Natural Gas Fired Combustion Turbine,GT,161.0,OP,2002.0, ,NG,Gas
990.0,IN,Marion,IC1,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
991.0,IN,Morgan,GT1,Natural Gas Fired Combined Cycle,CT,207.0,OP,2018.0, ,NG,Gas
991.0,IN,Morgan,GT2,Natural Gas Fired Combined Cycle,CT,207.0,OP,2018.0, ,NG,Gas
991.0,IN,Morgan,STG1,Natural Gas Fired Combined Cycle,CA,230.0,OP,2018.0, ,NG,Gas
994.0,IN,Pike,4,Conventional Steam Coal,ST,670.9,OP,1986.0, ,BIT,Coal
994.0,IN,Pike,IC1,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
994.0,IN,Pike,IC2,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
994.0,IN,Pike,IC3,Petroleum Liquids,IC,2.7,OP,1967.0, ,DFO,Oil
994.0,IN,Pike,ST3,Conventional Steam Coal,ST,670.9,OP,1977.0, ,BIT,Coal
997.0,IN,LaPorte,12,Conventional Steam Coal,ST,540.0,OP,1974.0,2028,SUB,Coal
1001.0,IN,Vermillion,1,Conventional Steam Coal,ST,531.0,OP,1970.0, ,BIT,Coal
1001.0,IN,Vermillion,2,Conventional Steam Coal,ST,531.0,OP,1972.0, ,BIT,Coal
1001.0,IN,Vermillion,31,Petroleum Liquids,IC,2.6,OP,1972.0, ,DFO,Oil
1001.0,IN,Vermillion,32,Petroleum Liquids,IC,2.6,OP,1972.0, ,DFO,Oil
1001.0,IN,Vermillion,33,Petroleum Liquids,IC,2.6,OP,1972.0, ,DFO,Oil
1001.0,IN,Vermillion,34,Petroleum Liquids,IC,2.6,OP,1972.0, ,DFO,Oil
1001.0,IN,Vermillion,4,Natural Gas Fired Combustion Turbine,GT,112.5,OP,1993.0, ,NG,Gas
1004.0,IN,Knox,CT1,Coal Integrated Gasification Combined Cycle,CT,240.6,OP,2013.0, ,SGC,Gas
1004.0,IN,Knox,CT2,Coal Integrated Gasification Combined Cycle,CT,240.6,OP,2013.0, ,SGC,Gas
1004.0,IN,Knox,ST,Coal Integrated Gasification Combined Cycle,CA,331.5,OP,2013.0, ,SGC,Gas
1007.0,IN,Hamilton,1,Natural Gas Fired Combined Cycle,CA,50.0,OP,1950.0, ,NG,Gas
1007.0,IN,Hamilton,2,Natural Gas Fired Combined Cycle,CA,50.0,OP,1950.0, ,NG,Gas
1007.0,IN,Hamilton,3,Natural Gas Fired Combined Cycle,CT,61.0,OP,2003.0, ,NG,Gas
1007.0,IN,Hamilton,4,Natural Gas Fired Combined Cycle,CT,61.0,OP,2003.0, ,NG,Gas
1007.0,IN,Hamilton,5,Natural Gas Fired Combined Cycle,CT,61.0,OP,2003.0, ,NG,Gas
1012.0,IN,Warrick,2,Conventional Steam Coal,ST,103.7,OP,1966.0,2025,BIT,Coal
1012.0,IN,Warrick,3,Conventional Steam Coal,ST,265.2,OP,1973.0, ,BIT,Coal
1040.0,IN,Wayne,1,Conventional Steam Coal,ST,33.0,OP,1955.0, ,BIT,Coal
1040.0,IN,Wayne,2,Conventional Steam Coal,ST,60.9,OP,1973.0, ,BIT,Coal
1082.0,IA,Pottawattamie,3,Conventional Steam Coal,ST,725.8,OP,1978.0, ,SUB,Coal
1082.0,IA,Pottawattamie,4,Conventional Steam Coal,ST,922.5,OP,2007.0, ,SUB,Coal
1091.0,IA,Woodbury,3,Conventional Steam Coal,ST,584.1,OP,1975.0, ,SUB,Coal
1104.0,IA,Des Moines,1,Natural Gas Steam Turbine,ST,212.0,OP,1968.0, ,NG,Gas
1104.0,IA,Des Moines,GT1,Natural Gas Fired Combustion Turbine,GT,19.7,OA,1994.0,2026,NG,Gas
1104.0,IA,Des Moines,GT2,Natural Gas Fired Combustion Turbine,GT,19.7,OP,1995.0,2026,NG,Gas
1104.0,IA,Des Moines,GT3,Natural Gas Fired Combustion Turbine,GT,19.7,OP,1996.0,2026,NG,Gas
1104.0,IA,Des Moines,GT4,Natural Gas Fired Combustion Turbine,GT,19.7,OP,1994.0,2026,NG,Gas
1122.0,IA,Story,7,Natural Gas Steam Turbine,ST,37.5,OP,1968.0, ,NG,Gas
1122.0,IA,Story,8,Natural Gas Steam Turbine,ST,71.3,OP,1982.0, ,NG,Gas
1131.0,IA,Black Hawk,6,Natural Gas Steam Turbine,ST,16.5,OP,1963.0, ,NG,Gas
1131.0,IA,Black Hawk,7,Natural Gas Steam Turbine,ST,35.0,OP,1973.0, ,NG,Gas
1167.0,IA,Muscatine,7,Conventional Steam Coal,ST,25.0,OP,1958.0, ,SUB,Coal
1167.0,IA,Muscatine,8,Conventional Steam Coal,ST,75.0,OP,1969.0, ,SUB,Coal
1167.0,IA,Muscatine,8A,Conventional Steam Coal,ST,18.0,OS,2000.0,2024,SUB,Coal
1167.0,IA,Muscatine,9,Conventional Steam Coal,ST,175.5,OP,1983.0, ,SUB,Coal
1206.0,IA,Union,GT1,Natural Gas Fired Combustion Turbine,GT,27.0,OP,1973.0, ,NG,Gas
1206.0,IA,Union,GT2,Natural Gas Fired Combustion Turbine,GT,35.3,OP,1975.0, ,NG,Gas
1206.0,IA,Union,R1,Natural Gas Internal Combustion Engine,IC,18.8,OP,2021.0, ,NG,Gas
1206.0,IA,Union,R2,Natural Gas Internal Combustion Engine,IC,18.8,OP,2021.0, ,NG,Gas
1206.0,IA,Union,R3,Natural Gas Internal Combustion Engine,IC,18.8,OP,2021.0, ,NG,Gas
1217.0,IA,Clay,1,Natural Gas Steam Turbine,ST,37.5,OP,1960.0, ,NG,Gas
1217.0,IA,Clay,2,Natural Gas Fired Combustion Turbine,GT,81.6,OP,2004.0, ,NG,Gas
1230.0,KS,Seward,1,Natural Gas Steam Turbine,ST,50.0,OP,1963.0, ,NG,Gas
1230.0,KS,Seward,2,Natural Gas Fired Combustion Turbine,GT,15.0,SB,1968.0, ,NG,Gas
1233.0,KS,Ford,4,Natural Gas Steam Turbine,ST,149.0,OP,1969.0, ,NG,Gas
1235.0,KS,Barton,3,Natural Gas Steam Turbine,ST,81.6,OP,1963.0, ,NG,Gas
1239.0,KS,Cherokee,10,Natural Gas Fired Combustion Turbine,GT,16.3,OA,1988.0, ,NG,Gas
1239.0,KS,Cherokee,11,Natural Gas Fired Combustion Turbine,GT,16.3,OS,1988.0, ,NG,Gas
1239.0,KS,Cherokee,12,Natural Gas Fired Combined Cycle,CT,148.8,OP,2007.0, ,NG,Gas
1239.0,KS,Cherokee,12-2,Natural Gas Fired Combined Cycle,CA,118.8,OP,2016.0, ,NG,Gas
1240.0,KS,Sedgwick,5,Petroleum Liquids,IC,2.9,SB,1969.0, ,DFO,Oil
1240.0,KS,Sedgwick,GT1,Natural Gas Fired Combustion Turbine,GT,98.3,OP,2000.0, ,NG,Gas
1240.0,KS,Sedgwick,GT2,Natural Gas Fired Combustion Turbine,GT,98.3,OP,2000.0, ,NG,Gas
1240.0,KS,Sedgwick,GT3,Natural Gas Fired Combustion Turbine,GT,178.5,OP,2001.0, ,NG,Gas
1241.0,KS,Linn,1,Conventional Steam Coal,ST,873.0,OP,1973.0, ,SUB,Coal
1241.0,KS,Linn,2,Conventional Steam Coal,ST,725.9,OP,1977.0, ,SUB,Coal
1250.0,KS,Douglas,4,Conventional Steam Coal,ST,114.0,OP,1960.0, ,SUB,Coal
1250.0,KS,Douglas,5,Conventional Steam Coal,ST,403.0,OP,1971.0, ,SUB,Coal
