facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
3797,-168.4636270550206,440315.1847582165,Gas to NGCC,Gas,NGCC,446.59999999999997,2513175.15,126706267.0858742,126265951.90111598
55211,-165.877461395128,540245.0930295312,Gas to NGCC,Gas,NGCC,578.0,2005161.93,127246512.17890373,126706267.0858742
52088,-162.15137489803038,150071.43116208655,Gas to NGCC,Gas,NGCC,450.0,2639600.76,127396583.61006582,127246512.17890373
55654,-160.11279161004893,49536.05450709397,Gas to NGCC,Gas,NGCC,87.6,253981.0,127446119.66457291,127396583.61006582
3006,-159.47547363574043,291378.25768301554,Gas to NGCC,Gas,NGCC,534.9,1101809.93,127737497.92225592,127446119.66457291
55241,-157.0688077124315,100813.28729452175,Gas to NGCC,Gas,NGCC,280.0,1526383.04,127838311.20955044,127737497.92225592
7721,-150.1777853087734,33791.86495141999,Gas to NGCC,Gas,NGCC,317.4,2080924.25,127872103.07450186,127838311.20955044
298,-145.70531503394977,4302259.5934806,Coal to NGCC,Coal,NGCC,1849.8,6711822.2,132174362.66798246,127872103.07450186
54537,-145.48777049378683,375847.0178061635,Gas to NGCC,Gas,NGCC,285.5,1004841.86,132550209.68578862,132174362.66798246
994,-144.22766780105954,3057568.879592251,Coal to NGCC,Coal,NGCC,1349.9,5288495.1,135607778.56538087,132550209.68578862
689,-143.55859530379226,282370.8504197856,Gas to NGCC,Gas,NGCC,270.1,912036.0,135890149.41580066,135607778.56538087
56224,-140.53058701887247,680366.4331355356,Coal to NGCC,Coal,NGCC,242.0,1186632.75,136570515.8489362,135890149.41580066
55375,-135.90531196951352,339770.0252163657,Gas to NGCC,Gas,NGCC,595.0,8287440.94,136910285.87415257,136570515.8489362
1268,-130.4937516093544,28653.260884959698,Gas to NGCC,Gas,NGCC,64.0,81122.89,136938939.13503754,136910285.87415257
55481,-129.97991022072256,351679.25961955497,Gas to NGCC,Gas,NGCC,691.6,7875475.51,137290618.3946571,136938939.13503754
